col:ID	col:parentID	col:status	col:rank	col:scientificName	col:authorship
3HGLR	8PVVW	accepted	species	Gryllus (Gryllus) fulvipennis	Blanchard, 1851
8PZ9X	8PVVW	accepted	species	Gryllus (Gryllus) saxatilis	Weissman & Gray, 2019
8PZ9L	8PVVW	accepted	species	Gryllus (Gryllus) chisosensis	Weissman & Gray, 2019
3HGN4	8PVVW	accepted	species	Gryllus (Gryllus) vicarius	Walker, 1869
3HGLY	8PVVW	accepted	species	Gryllus (Gryllus) jamaicensis	Walker, 2009
6L5PK	8PVVW	accepted	species	Gryllus (Gryllus) maximus	(Uvarov, 1952)
3HGMS	8PVVW	accepted	species	Gryllus (Gryllus) quadrimaculatus	Saussure, 1877
3HGLJ	8PVVW	accepted	species	Gryllus (Gryllus) conradti	(Bolívar, 1910)
3HGMD	8PVVW	accepted	species	Gryllus (Gryllus) multipulsator	Weissman, 2009
8Q8NR	8PVVW	synonym	genus	Grillus	Linnaeus, 1758
3HGM8	8PVVW	accepted	species	Gryllus (Gryllus) marchena	Otte & Peck, 1997
C79YY	8PVVW	accepted	species	Gryllus (Gryllus) bimaculatus	DeGeer, 1773
8PZB6	8PVVW	accepted	species	Gryllus (Gryllus) veintinueve	Weissman & Gray, 2019
3HGL4	8PVVW	accepted	species	Gryllus (Gryllus) bicolor	Saussure, 1874
3HGKN	8PVVW	accepted	species	Gryllus (Gryllus) abnormis	Chopard, 1970
8PZB8	8PVVW	accepted	species	Gryllus (Gryllus) vulcanus	Weissman & Gray, 2019
9GQRY	8PVVW	accepted	species	Gryllus (Gryllus) campestris	Linnaeus, 1758
3HGKM	8PVVW	accepted	species	Gryllus (Gryllus) abingdoni	Otte & Peck, 1997
3HGLT	8PVVW	accepted	species	Gryllus (Gryllus) genovesa	Otte & Peck, 1997
C4ZD2	8PVVW	accepted	species	Gryllus (Gryllus) assimilis	(Fabricius, 1775)
8PPWC	8PVVW	synonym	genus	Lenigryllus	Chopard, 1961
3HGMC	8PVVW	accepted	species	Gryllus (Gryllus) miopteryx	Saussure, 1877
8PZB7	8PVVW	accepted	species	Gryllus (Gryllus) veletisoides	Weissman & Gray, 2019
3HGKL	8PVVW	accepted	species	Gryllus (Gryllus) abditus	Otte & Peck, 1997
